from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916770;492;34417;133;84;33460;180;170;43250;190;159;45271;61;36320;53;36335;34
5785641;5916770;466;32635;138;88;30856;189;173;43456;199;162;45477;58;36531;50;36546;31
5785642;5916770;467;32714;138;88;30856;190;175;43574;199;164;45595;58;31014;50;31028;31
5785643;5916770;472;33007;119;75;29005;200;179;43867;199;168;45888;58;35378;50;35395;31
5787544;5916770;485;33927;130;82;32921;178;163;42761;177;149;44782;60;35894;52;35909;33
5787545;5916770;486;33996;130;82;32921;178;164;42830;177;150;44851;60;36181;52;36195;33
5787546;5916770;489;34222;130;82;32921;180;167;43055;190;156;45076;57;30040;50;30054;31
5787547;5916770;465;32521;138;88;30856;194;180;43955;198;169;47722;57;30431;50;30446;31
5787548;5916770;461;32295;138;88;30856;193;176;43682;197;165;47450;57;30552;50;30567;31
5787549;5916770;463;32430;138;88;30856;194;180;43975;197;169;47742;58;30796;50;30810;31
5787550;5916770;428;29966;119;75;29005;204;164;45030;190;147;51437;58;35177;50;35194;31
5789447;5916770;457;31995;127;81;30159;143;124;48097;139;109;42015;56;33705;49;33719;30
5789448;5916770;457;31992;127;81;30156;143;125;48117;139;110;42035;56;34070;49;34084;30
5789449;5916770;458;32052;127;81;30292;143;126;48178;139;111;42096;57;34495;50;34510;31
5789450;5916770;488;34164;127;81;30292;180;166;42997;190;155;45018;57;34814;50;34829;31
5789451;5916770;489;34202;130;82;32921;180;167;43035;190;156;45056;60;36141;52;36156;33
5789452;5916770;457;31957;130;82;32921;193;174;40549;189;168;51059;57;29939;49;29954;31
5789453;5916770;457;31993;138;88;30856;193;175;40585;189;169;51096;57;30116;50;30131;31
5789454;5916770;458;32080;138;88;30856;193;180;43964;192;170;51182;57;30380;50;30394;31
5789455;5916770;461;32256;119;75;29038;197;179;40848;197;168;44616;58;30601;50;30615;31
5789456;5916770;426;29806;119;75;29038;198;162;44869;193;145;51276;59;35087;52;35104;35
5791353;5916770;462;32355;131;83;31209;146;130;48456;146;115;42375;55;33295;48;33310;30
5791354;5916770;459;32122;127;80;30001;143;126;48224;146;111;42142;57;33886;49;33901;30
5791355;5916770;452;31645;126;80;29914;137;121;47886;139;106;41804;57;34067;49;34081;30
5791356;5916770;453;31707;126;80;29862;143;126;48233;146;111;42151;57;34692;50;34707;31
5791357;5916770;454;31795;127;81;30292;146;129;48302;146;114;42220;57;34806;50;34821;31
5791358;5916770;455;31846;127;81;30292;192;173;40438;188;167;50948;57;29434;50;29448;31
5791359;5916770;452;31648;127;81;30292;185;170;40240;175;164;50750;57;29757;49;29771;31
5791360;5916770;453;31702;138;88;30856;188;171;40294;180;165;50804;57;30125;49;30140;31
5791361;5916770;458;32056;119;75;29038;193;176;40648;189;170;51158;57;30479;49;30494;31
5791362;5916770;462;32367;119;75;29038;197;180;40959;197;169;44726;57;30788;50;30802;31
5791363;5916770;426;29801;119;75;29038;198;162;44864;193;145;51271;59;34983;52;35000;35
5793258;5916770;468;32740;130;82;30959;152;135;48842;152;120;42760;58;34559;50;34574;31
5793259;5916770;463;32440;129;82;30902;147;131;48542;146;116;42460;57;34399;49;34414;31
5793260;5916770;464;32475;128;81;30489;147;131;48577;146;116;42495;57;34363;49;34378;30
5793261;5916770;450;31518;126;79;29649;143;125;48021;139;110;41939;57;34144;49;34159;30
5793262;5916770;449;31414;126;80;29691;143;125;48019;139;110;41937;57;34569;50;34584;31
5793263;5916770;449;31461;126;80;29691;150;130;47602;146;115;41520;57;35675;50;35689;31
5793264;5916770;448;31392;125;79;29403;185;166;39985;172;160;50495;56;29378;49;29392;30
5793265;5916770;449;31433;125;79;29341;185;167;40025;175;161;50535;56;29710;49;29725;30
5793266;5916770;449;31442;130;82;29386;185;167;40034;175;161;50544;57;29907;49;29922;31
5793267;5916770;460;32217;130;82;29386;194;178;40809;197;167;44576;57;30702;49;30717;31
5793268;5916770;466;32614;119;75;29038;202;184;41206;199;173;44974;57;30929;50;30943;31
5793269;5916770;430;30101;120;76;28999;213;171;45545;190;154;51952;59;29741;52;29756;36
5793270;5916770;427;29921;120;76;28999;207;169;45365;190;152;51772;59;35091;52;35199;36
5795164;5916770;469;32815;129;82;30902;154;136;48917;152;121;42835;57;34683;50;34698;31
5795165;5916770;470;32897;129;82;30902;157;137;48999;152;122;42917;57;36460;50;36474;31
5795166;5916770;469;32827;125;79;29379;154;136;48929;152;121;42847;58;36309;50;36324;31
5795167;5916770;446;31193;125;79;29616;143;126;47320;146;111;41238;57;34695;49;34709;30
5795168;5916770;446;31193;125;79;29403;143;126;47321;146;111;41239;57;35256;50;35271;31
5795169;5916770;447;31274;125;79;29403;143;127;47415;146;112;41333;57;35479;50;35493;31
5795170;5916770;445;31123;125;79;29341;185;162;39715;168;148;41736;57;29116;50;29131;31
5795171;5916770;443;31042;124;79;29244;185;161;39634;168;147;41655;56;29418;49;29432;30
5795172;5916770;448;31376;130;82;29386;185;166;39968;172;160;50478;57;29860;49;29875;31
5795173;5916770;451;31605;130;82;29386;185;169;40197;175;163;50707;57;29951;49;29965;31
5795174;5916770;449;31414;130;82;29386;185;167;40006;172;160;50517;57;29585;49;29599;31
5795175;5916770;448;31352;130;82;29386;185;166;39944;172;160;50454;57;29722;49;29736;31
5795176;5916770;428;29957;117;74;29158;207;169;45401;190;152;51808;57;29245;50;29260;32
5797069;5916770;476;33346;130;82;31750;161;118;38668;171;149;40112;-1;-1;-1;-1;-1
5797070;5916770;472;33014;130;82;31750;157;139;49116;152;124;43034;58;34962;51;34976;32
5797071;5916770;473;33131;125;79;29379;157;141;49233;152;126;43151;58;36362;50;36376;31
5797072;5916770;447;31284;125;79;29379;143;127;47411;146;112;41329;57;36078;50;36093;31
5797073;5916770;443;30999;125;79;29379;143;123;47126;139;108;41044;57;36163;49;36178;30
5797074;5916770;441;30881;124;78;29133;137;122;47022;139;107;40940;57;35027;49;35042;30
5797075;5916770;444;31090;125;79;29341;143;125;47231;139;110;41149;57;35360;50;35375;31
5797076;5916770;440;30806;124;79;29244;182;158;39398;165;144;41419;57;29064;50;29078;31
5797077;5916770;442;30933;124;79;29244;182;160;39525;167;146;41546;56;29496;49;29511;30
5797078;5916770;447;31266;130;82;29386;185;164;39858;168;150;41879;57;30033;49;30048;31
5797079;5916770;445;31173;130;82;29386;185;163;39766;168;149;41786;57;29870;49;29884;31
5797080;5916770;446;31218;130;82;29386;185;164;39810;168;150;41831;57;29080;49;29095;31
5797081;5916770;446;31204;130;82;29386;185;164;39796;168;150;41817;57;29701;49;29715;31
5797082;5916770;397;27815;117;74;29158;188;167;45264;185;150;51672;57;29232;50;29247;32
5798974;5916770;457;31973;125;79;30319;150;98;37295;154;129;38739;51;31105;44;31120;26
5798975;5916770;477;33374;132;83;31595;158;144;49476;165;129;43394;59;35309;51;35324;32
5798976;5916770;477;33368;132;83;31595;158;144;49470;165;129;43388;58;35197;51;35211;32
5798977;5916770;477;33375;125;79;29379;158;144;49477;165;129;43395;57;36402;50;36416;31
5798978;5916770;440;30814;123;78;28803;143;124;46950;139;109;40868;57;35873;50;35888;31
5798979;5916770;438;30637;122;77;28692;140;122;46773;139;107;40691;58;36231;50;36246;31
5798980;5916770;438;30638;123;78;28811;140;122;46773;139;107;40691;56;35391;49;35406;30
5798981;5916770;442;30909;124;78;29111;143;126;47045;146;111;40963;57;35779;50;35793;31
