from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916661;396;27738;106;67;27518;162;142;32393;177;146;33287;43;28980;39;28980;27
5785641;5916661;382;26721;114;72;26759;170;145;32599;186;149;33493;46;29191;40;29191;27
5785642;5916661;383;26800;114;72;26759;173;147;32717;186;151;33611;46;29018;40;27241;27
5785643;5916661;387;27093;123;78;28819;180;151;32985;186;155;33904;46;31574;41;29798;27
5787544;5916661;389;27248;103;65;26979;162;135;31904;165;138;32798;43;28554;38;28554;26
5787545;5916661;390;27317;103;65;26979;162;136;31973;165;139;32867;43;28841;38;28841;26
5787546;5916661;393;27543;103;65;26979;162;140;32199;177;144;33093;45;28044;40;26267;26
5787547;5916661;380;26607;114;72;26759;176;152;33074;186;156;33992;45;28435;40;26659;26
5787548;5916661;377;26381;114;72;26759;173;149;32826;183;153;33720;45;28556;40;26780;26
5787549;5916661;379;26515;114;72;26759;176;153;33093;186;157;34012;46;28800;41;27023;27
5787550;5916661;416;29098;123;78;28819;219;190;58533;180;137;37283;46;31373;41;29597;27
5789447;5916661;357;24974;93;59;24880;126;108;29112;128;99;30031;39;26364;34;26364;23
5789448;5916661;361;25254;93;59;24883;126;108;29133;128;99;30052;39;26729;34;26729;23
5789449;5916661;366;25602;95;60;25573;126;109;29194;128;100;30112;40;27155;35;27155;24
5789450;5916661;393;27484;95;60;25573;162;139;32140;177;143;33034;40;27474;35;27474;24
5789451;5916661;393;27523;103;65;26979;162;139;32178;177;143;33072;43;28801;38;28801;26
5789452;5916661;372;26043;103;65;26979;173;147;29692;179;151;30586;45;27943;40;26167;26
5789453;5916661;373;26079;114;72;26759;173;147;29729;179;151;30623;45;28120;40;26343;26
5789454;5916661;374;26166;114;72;26759;173;153;33108;179;157;34002;45;28384;40;26607;26
5789455;5916661;376;26342;123;78;28852;176;151;29992;183;155;30886;46;28605;41;26828;27
5789456;5916661;413;28937;123;78;28852;216;188;58373;180;135;37123;52;31283;47;29507;33
5791353;5916661;365;25520;92;58;24442;129;113;29472;135;104;30391;38;25955;34;25955;23
5791354;5916661;361;25287;94;60;25213;126;110;29240;135;101;30159;39;26546;35;26546;24
