from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916689;329;23010;99;63;23173;135;118;26760;162;131;26760;46;25388;40;25739;27
5785641;5916689;309;21614;98;62;22002;141;121;26966;167;124;26966;48;25599;42;25950;27
5785642;5916689;310;21694;98;62;22002;146;123;27084;167;126;27084;48;25000;42;23575;27
5785643;5916689;314;21987;107;68;24062;156;127;27377;167;130;27377;48;27557;42;26131;28
5787544;5916689;322;22521;96;61;22634;135;111;26271;148;117;26271;45;24962;40;25313;27
5787545;5916689;323;22590;96;61;22634;135;112;26340;148;118;26340;45;25248;40;25600;27
5787546;5916689;326;22816;96;61;22634;135;115;26566;162;128;26566;48;24026;42;22601;27
5787547;5916689;307;21500;98;62;22002;151;128;27465;166;131;27465;48;24417;42;22992;27
5787548;5916689;304;21275;98;62;22002;146;124;27193;162;127;27193;48;24539;42;23114;27
5787549;5916689;306;21409;98;62;22002;151;128;27485;164;131;27485;48;24782;42;23357;28
5787550;5916689;343;23992;107;68;24062;187;152;51350;187;144;41271;48;27356;42;25930;28
5789447;5916689;289;20247;87;55;20535;98;71;23504;108;77;23504;41;22772;36;23123;24
5789448;5916689;293;20527;87;55;20538;98;72;23525;108;78;23525;41;23137;36;23488;24
5789449;5916689;298;20875;87;55;21228;98;73;23585;108;79;23585;42;23563;37;23914;24
5789450;5916689;325;22757;87;55;21228;135;114;26507;162;127;26507;42;23882;37;24233;24
5789451;5916689;326;22796;96;61;22634;135;115;26546;162;128;26546;45;25209;40;25560;27
5789452;5916689;299;20936;96;61;22634;146;122;24060;155;125;24060;47;23926;41;22500;27
5789453;5916689;300;20973;98;62;22002;146;123;24096;155;126;24096;48;24102;42;22677;27
5789454;5916689;301;21060;98;62;22002;146;124;24183;157;134;28216;48;24366;42;22941;27
5789455;5916689;303;21236;107;68;24095;151;127;24359;162;130;24359;48;24587;42;23162;28
5789456;5916689;340;23831;107;68;24095;182;149;51190;187;142;41110;55;27266;48;25840;33
