from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916707;325;22726;91;57;22896;114;100;24256;135;108;24256;36;22934;33;22934;23
5785641;5916707;287;20110;90;57;20291;122;103;24462;141;106;24462;38;23145;34;23145;23
5785642;5916707;288;20189;90;57;20291;125;104;24580;142;107;24580;38;22829;34;21053;23
5785643;5916707;293;20482;98;62;22351;134;108;24872;143;111;24872;39;25386;35;23610;23
5787544;5916707;318;22237;88;56;22356;112;93;23766;124;101;23766;35;22509;32;22509;22
5787545;5916707;319;22306;88;56;22356;112;94;23836;124;102;23836;35;22795;32;22795;22
5787546;5916707;322;22532;88;56;22356;114;97;24061;134;105;24061;38;21856;34;20079;22
5787547;5916707;286;19996;90;57;20291;130;110;24961;144;113;24961;38;22247;34;20470;22
5787548;5916707;282;19770;90;57;20291;127;106;24688;141;109;24688;38;22368;34;20592;22
5787549;5916707;284;19904;90;57;20291;130;110;24980;143;113;24980;39;22611;35;20835;23
5787550;5916707;321;22487;98;62;22351;164;127;46699;160;117;31778;39;25185;35;23408;23
5789447;5916707;278;19470;78;50;19594;74;53;21000;91;61;21000;31;20319;28;20319;19
5789448;5916707;278;19467;78;50;19591;74;53;21020;91;61;21020;31;20684;28;20684;19
5789449;5916707;279;19527;79;50;19727;74;54;21081;91;62;21081;32;21110;29;21110;20
5789450;5916707;321;22473;79;50;19727;114;96;24003;134;104;24003;32;21428;29;21428;20
5789451;5916707;322;22511;88;56;22356;114;97;24041;134;105;24041;35;22756;32;22756;22
5789452;5916707;278;19432;88;56;22356;127;104;21555;134;107;21555;37;21755;34;19978;22
5789453;5916707;278;19468;90;57;20291;127;105;21591;134;108;21591;38;21932;34;20155;22
5789454;5916707;279;19555;90;57;20291;127;106;21678;136;113;25712;38;22196;34;20419;22
5789455;5916707;282;19731;98;62;22384;132;108;21854;141;111;21854;39;22416;35;20640;23
5789456;5916707;319;22326;98;62;22384;158;124;46538;160;115;31618;45;25095;41;23319;29
5791353;5916707;283;19830;77;49;19900;76;58;21359;97;66;21359;31;19909;27;19909;19
5791354;5916707;280;19597;78;49;19437;74;55;21127;97;63;21127;32;20500;29;20500;20
5791355;5916707;273;19120;78;49;19349;68;50;20788;91;58;20788;32;20681;29;20681;19
5791356;5916707;274;19182;77;49;19298;74;55;21136;97;63;21136;33;21306;29;21306;20
5791357;5916707;275;19270;79;50;19727;76;58;21205;97;66;21205;33;21420;29;21420;20
5791358;5916707;276;19321;79;50;19727;125;102;21444;131;105;21444;33;21249;29;19473;20
5791359;5916707;273;19123;79;50;19727;119;100;21246;123;107;25280;37;21573;34;19796;22
5791360;5916707;274;19177;90;57;20291;122;100;21300;126;103;21300;37;21941;34;20164;22
5791361;5916707;279;19531;98;62;22384;127;105;21654;134;108;21654;37;22295;34;20519;22
5791362;5916707;283;19842;98;62;22384;132;110;21965;143;113;21965;38;22603;34;20827;23
5791363;5916707;319;22321;98;62;22384;158;124;46534;160;115;31613;45;24991;41;23214;29
5793258;5916707;289;20215;81;51;20394;84;64;21745;103;72;21745;33;21173;30;21173;20
5793259;5916707;285;19915;80;51;20338;79;60;21445;97;68;21445;32;21014;29;21014;20
5793260;5916707;285;19950;79;50;19924;79;60;21480;97;68;21480;32;20977;29;20977;20
5793261;5916707;271;18993;77;49;19084;74;54;20924;91;62;20924;32;20758;29;20758;20
5793262;5916707;270;18889;77;49;19127;74;54;20922;91;62;20922;33;21183;29;21183;20
5793263;5916707;271;18936;77;49;19127;81;59;20505;97;67;20505;33;22289;29;22289;20
5793264;5916707;270;18868;76;48;18838;119;96;20990;119;103;25024;37;21194;33;19417;22
5793265;5916707;270;18908;76;48;18776;119;97;21031;121;103;25065;37;21526;33;19750;22
5793266;5916707;270;18917;81;51;18821;119;97;21040;121;104;25074;37;21723;33;19947;22
5793267;5916707;281;19692;81;51;18821;130;108;21815;139;111;21815;37;22518;33;20742;22
5793268;5916707;287;20089;98;62;22384;140;121;22212;145;116;22212;38;22744;34;20968;23
5793269;5916707;317;22187;96;61;21904;168;134;47215;160;125;32294;44;21557;40;19780;28
5793270;5916707;314;22006;96;61;21904;162;131;47034;160;122;32113;44;24445;40;22669;28
5795164;5916707;290;20290;80;51;20338;86;65;21820;103;73;21820;33;21297;29;21297;20
5795165;5916707;291;20372;80;51;20338;89;66;21902;103;74;21902;33;23074;29;23074;20
5795166;5916707;290;20302;76;48;18814;86;65;21832;103;73;21832;36;22923;32;22923;22
5795167;5916707;267;18668;77;49;19051;74;55;20223;97;63;20223;33;21309;29;21309;20
5795168;5916707;267;18668;76;48;18838;74;55;20224;97;63;20224;34;21871;31;21871;21
5795169;5916707;268;18749;76;48;18838;74;56;20318;97;64;20318;34;22093;31;22093;21
5795170;5916707;266;18598;76;48;18776;119;92;20721;117;99;24754;34;20932;31;19156;21
5795171;5916707;265;18516;75;48;18679;119;91;20640;117;98;24673;37;21233;33;19457;22
5795172;5916707;269;18851;81;51;18821;119;96;20974;119;103;25008;37;21676;33;19899;22
