from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5916690;324;22687;98;62;23000;131;114;26505;158;127;26505;46;25248;40;25599;27
5785641;5916690;304;21265;97;61;21829;138;117;26711;163;120;26711;48;25459;42;25810;27
5785642;5916690;305;21344;97;61;21829;142;119;26828;163;122;26828;48;24860;42;23435;27
5785643;5916690;309;21637;106;67;23889;153;123;27121;163;126;27121;48;27417;42;25992;27
5787544;5916690;317;22198;95;60;22460;131;107;26015;145;113;26015;45;24822;39;25173;26
5787545;5916690;318;22267;95;60;22460;131;108;26084;145;114;26084;45;25109;39;25460;26
5787546;5916690;321;22493;95;60;22460;131;112;26310;158;125;26310;47;23887;41;22461;27
5787547;5916690;302;21151;97;61;21829;147;124;27210;162;127;27210;47;24278;41;22852;27
5787548;5916690;299;20925;97;61;21829;142;121;26937;158;124;26937;48;24399;41;22974;27
5787549;5916690;301;21060;97;61;21829;147;125;27229;161;128;27229;48;24642;42;23217;27
5787550;5916690;338;23642;106;67;23889;184;148;51095;183;140;41015;48;27216;42;25791;27
5789447;5916690;285;19923;86;54;20362;95;68;23248;105;74;23248;41;22633;35;22984;23
5789448;5916690;289;20204;86;54;20365;95;68;23269;105;74;23269;41;22997;35;23349;24
5789449;5916690;294;20552;86;55;21055;95;69;23330;105;75;23330;42;23423;36;23774;24
5789450;5916690;320;22434;86;55;21055;131;111;26252;158;124;26252;42;23742;36;24093;24
5789451;5916690;321;22472;95;60;22460;131;111;26290;158;124;26290;45;25069;39;25420;26
5789452;5916690;294;20587;95;60;22460;142;119;23804;152;122;23804;47;23786;41;22361;27
5789453;5916690;295;20623;97;61;21829;142;119;23840;152;122;23840;47;23963;41;22537;27
5789454;5916690;296;20710;97;61;21829;142;121;23927;153;130;27961;47;24226;41;22801;27
5789455;5916690;298;20886;106;67;23922;147;123;24103;158;126;24103;48;24447;42;23022;27
5789456;5916690;335;23481;106;67;23922;178;146;50934;183;138;40855;54;27126;48;25701;33
5791353;5916690;292;20469;84;53;19923;96;73;23633;111;79;23608;40;22223;35;22574;23
5791354;5916690;289;20237;85;54;20694;95;70;23376;111;76;23376;42;22814;36;23165;24
5791355;5916690;290;20266;85;54;20607;89;65;23037;105;71;23037;41;22995;36;23346;24
5791356;5916690;291;20337;85;54;20835;95;70;23385;111;76;23385;42;23620;37;23971;24
5791357;5916690;292;20425;86;55;21055;96;72;23478;111;78;23454;42;23734;36;24085;24
5791358;5916690;293;20476;86;55;21055;138;117;23693;148;120;23693;42;23280;36;21855;24
5791359;5916690;290;20278;86;55;21055;131;114;23495;141;124;27529;47;23604;41;22178;27
5791360;5916690;290;20332;97;61;21829;134;115;23549;144;118;23549;47;23972;41;22546;27
5791361;5916690;296;20686;106;67;23922;142;120;23903;152;123;23903;47;24326;41;22901;27
5791362;5916690;300;20997;106;67;23922;147;125;24214;161;128;24214;48;24634;42;23209;27
5791363;5916690;335;23476;106;67;23922;178;146;50929;183;138;40850;54;27022;48;25596;33
5793258;5916690;298;20855;88;56;21168;107;78;24019;118;84;23994;42;23487;37;23838;25
5793259;5916690;294;20555;88;56;21112;101;74;23719;111;80;23694;42;23327;36;23678;24
5793260;5916690;294;20589;87;55;20698;101;75;23753;111;81;23728;42;23291;36;23642;24
5793261;5916690;288;20148;84;53;20622;95;68;23173;105;74;23173;42;23072;36;23423;24
5793262;5916690;286;20044;84;54;20664;95;68;23171;105;74;23171;42;23497;37;23848;24
5793263;5916690;287;20091;84;54;20664;101;73;22779;111;79;22754;42;24603;37;24954;24
5793264;5916690;286;20022;83;53;20376;131;111;23239;137;121;27273;46;23224;40;21799;26
5793265;5916690;287;20063;83;53;20314;131;111;23280;139;121;27314;46;23557;40;22132;26
5793266;5916690;287;20072;89;56;20359;131;111;23289;139;121;27323;47;23754;41;22329;26
5793267;5916690;298;20847;89;56;20359;147;122;24064;156;125;24064;47;24549;41;23124;26
5793268;5916690;303;21244;106;67;23922;156;133;24461;163;131;24461;48;24775;42;23350;27
5793269;5916690;333;23342;103;65;23442;186;155;51610;183;148;41531;53;23588;47;22162;32
