from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952977;417;29193;121;77;29553;128;111;30067;147;116;33438;52;31614;46;30071;29
5785641;5952977;380;26577;120;76;26948;135;114;30273;154;117;30273;52;31825;46;30282;29
5785642;5952977;381;26656;120;76;26948;139;116;30391;154;119;30391;52;31226;46;27906;29
5785643;5952977;385;26949;129;81;29008;150;120;30684;154;123;30684;52;33629;46;33717;29
5787544;5952977;410;28704;118;75;29014;127;104;29578;135;108;32948;51;31188;45;29645;28
5787545;5952977;411;28773;118;75;29014;127;105;29647;135;109;33017;51;31475;45;29931;28
5787546;5952977;414;28999;118;75;29014;128;108;29872;147;114;33243;52;30253;45;26933;29
5787547;5952977;378;26463;120;76;26948;144;121;30772;152;124;30772;52;30644;45;27324;29
5787548;5952977;375;26238;120;76;26948;140;117;30499;149;120;30499;52;30765;46;27445;29
5787549;5952977;377;26372;120;76;26948;144;121;30792;150;124;30792;52;31008;46;27688;29
5787550;5952977;414;28954;129;81;29008;149;113;41140;147;104;39603;52;33427;46;33515;29
5789447;5952977;371;25937;109;69;26251;84;64;26811;98;69;30181;47;28999;41;27455;25
5789448;5952977;370;25934;109;69;26248;84;65;26831;98;69;30202;47;29363;41;27820;25
5789449;5952977;371;25995;109;69;26384;84;66;26892;98;70;30262;48;29789;42;28246;26
5789450;5952977;413;28940;109;69;26384;128;107;29814;147;113;33184;48;30108;42;28564;26
5789451;5952977;414;28979;118;75;29014;128;108;29852;147;113;33223;51;31435;45;29892;28
5789452;5952977;370;25899;118;75;29014;140;115;27366;142;118;27366;51;30152;45;26832;28
5789453;5952977;371;25936;120;76;26948;140;116;27402;142;119;27402;52;30329;45;27009;29
5789454;5952977;372;26022;120;76;26948;140;117;27489;144;124;31523;52;30593;45;27273;29
5789455;5952977;374;26199;129;81;29041;145;120;27666;149;123;27666;52;30813;46;27493;29
5789456;5952977;411;28794;129;81;29041;144;110;40980;148;102;39442;55;33338;49;33426;33
5791353;5952977;376;26297;107;68;26557;87;70;27170;105;74;30541;46;28589;41;27046;25
5791354;5952977;372;26065;108;69;26094;84;66;26938;105;71;30309;48;29180;42;27637;26
5791355;5952977;366;25588;108;68;26007;80;61;26600;98;66;29970;48;29361;42;27817;25
5791356;5952977;366;25650;108;68;25955;84;66;26947;105;71;30318;48;29986;42;28442;26
5791357;5952977;368;25737;109;69;26384;87;69;27016;105;74;30386;48;30100;42;28556;26
5791358;5952977;368;25788;109;69;26384;136;114;27255;140;117;27255;48;29646;42;26326;26
5791359;5952977;366;25590;109;69;26384;130;111;27057;131;118;31091;51;29970;45;26650;28
5791360;5952977;366;25644;120;76;26948;133;112;27111;134;115;27111;51;30338;45;27018;28
5791361;5952977;371;25998;129;81;29041;140;117;27465;142;120;27465;51;30692;45;27372;28
5791362;5952977;376;26309;129;81;29041;145;121;27776;150;124;27776;52;31000;46;27680;29
5791363;5952977;411;28789;129;81;29041;144;110;40975;148;102;39438;55;33233;49;33321;33
5793258;5952977;381;26683;111;70;27052;98;75;27556;111;80;30927;49;29853;43;28310;26
