from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952938;418;29282;128;81;29690;162;148;36260;178;147;42531;57;35366;50;35259;32
5785641;5952938;398;27886;127;80;28519;169;151;36466;182;136;36678;59;35577;52;35470;32
5785642;5952938;399;27965;127;80;28519;172;152;36583;182;137;36795;59;34978;52;33095;32
5785643;5952938;404;28258;136;86;30579;183;157;36876;182;142;37088;59;37535;52;35652;33
5787544;5952938;411;28792;125;79;29151;160;141;35770;167;140;42042;56;34940;49;34833;32
5787545;5952938;412;28862;125;79;29151;160;142;35839;167;141;42111;56;35227;49;35120;32
5787546;5952938;416;29087;125;79;29151;162;145;36065;178;144;42337;58;34005;51;32121;32
5787547;5952938;397;27772;127;80;28519;177;158;36964;181;143;37176;58;34396;51;32512;32
5787548;5952938;394;27546;127;80;28519;174;154;36692;179;139;36904;59;34517;52;32634;32
5787549;5952938;395;27680;127;80;28519;177;158;36984;180;143;37196;59;34760;52;32877;33
5787550;5952938;432;30263;136;86;30579;192;150;58157;189;146;50169;59;37334;52;35450;33
5789447;5952938;379;26518;115;73;27052;119;101;36277;136;100;39275;52;32751;46;32644;29
5789448;5952938;383;26798;115;73;27055;119;102;36298;136;101;39296;52;33116;46;33008;29
5789449;5952938;388;27146;116;73;27745;119;102;36358;136;101;39356;53;33541;47;33434;29
5789450;5952938;415;29029;116;73;27745;162;144;36006;178;143;42278;53;33860;47;33753;29
5789451;5952938;415;29067;125;79;29151;162;145;36045;178;144;42316;56;35187;49;35080;32
5789452;5952938;389;27208;125;79;29151;174;152;33559;174;137;33771;58;33904;51;32020;32
5789453;5952938;389;27244;127;80;28519;174;153;33595;174;138;33807;58;34081;51;32197;32
5789454;5952938;390;27331;127;80;28519;174;154;33682;175;143;37186;58;34345;51;32461;32
5789455;5952938;393;27507;136;86;30612;178;157;33858;179;142;34070;59;34565;52;32682;33
5789456;5952938;430;30102;136;86;30612;185;147;57996;190;144;50008;65;37244;58;35361;38
5791353;5952938;387;27064;114;72;26614;122;106;33363;141;105;39635;51;32341;45;32234;29
5791354;5952938;383;26832;115;73;27384;119;103;36405;141;102;39403;53;32932;46;32825;29
5791355;5952938;384;26861;115;73;27297;113;98;32792;136;97;39064;52;33113;46;33006;29
5791356;5952938;385;26958;115;73;27526;119;103;36414;141;102;39412;53;33738;47;33631;30
5791357;5952938;386;27046;116;73;27745;122;106;33208;141;105;39480;53;33852;47;33745;30
5791358;5952938;387;27096;116;73;27745;171;151;33447;171;136;33660;53;33398;47;31515;30
5791359;5952938;384;26899;116;73;27745;165;148;33250;166;147;39522;58;33722;51;31838;32
5791360;5952938;385;26953;127;80;28519;168;149;33304;168;134;33516;58;34090;51;32206;32
5791361;5952938;390;27306;136;86;30612;174;154;33657;174;139;33870;58;34444;51;32560;32
5791362;5952938;395;27618;136;86;30612;178;158;33968;180;143;34181;59;34752;52;32869;33
5791363;5952938;430;30097;136;86;30612;185;147;57991;190;143;50003;65;37140;58;35256;38
5793258;5952938;392;27450;118;75;27859;131;112;33749;147;111;40021;53;33605;47;33498;30
5793259;5952938;388;27149;118;74;27802;125;108;33449;141;107;39721;53;33445;46;33338;30
5793260;5952938;388;27184;116;74;27389;125;108;33483;141;107;39755;53;33409;46;33302;29
5793261;5952938;382;26769;114;72;27312;119;102;36202;136;101;39200;53;33190;46;33083;29
5793262;5952938;381;26665;114;72;27355;119;102;36200;136;101;39198;53;33615;47;33508;30
5793263;5952938;382;26712;114;72;27355;126;107;32509;141;106;38780;53;34721;47;34614;30
5793264;5952938;381;26643;113;72;27066;165;144;32994;163;143;39266;57;33343;51;31459;32
5793265;5952938;381;26684;113;72;27004;165;145;33035;164;144;39306;57;33675;51;31792;32
5793266;5952938;381;26693;118;75;27049;165;145;33044;164;144;39316;58;33872;51;31989;32
5793267;5952938;392;27467;118;75;27049;177;156;33818;177;141;34030;58;34667;51;32784;32
5793268;5952938;398;27865;136;86;30612;186;167;42514;182;147;34428;59;34893;52;33010;33
5793269;5952938;428;29963;133;84;30132;199;157;58672;189;153;50684;64;33706;57;31822;38
5793270;5952938;425;29782;133;84;30132;193;155;58492;189;151;50504;64;36595;57;34711;38
5795164;5952938;393;27525;118;74;27802;132;113;33824;147;112;40096;53;33729;47;33622;30
5795165;5952938;394;27606;118;74;27802;134;114;33905;147;113;40177;53;35506;47;35399;30
5795166;5952938;393;27536;113;72;27042;132;113;33836;147;112;40107;56;35355;50;35248;32
5795167;5952938;378;26444;114;72;27279;119;103;35500;141;102;38498;53;33741;47;33633;30
5795168;5952938;378;26444;113;72;27066;119;103;35501;141;102;38499;55;34302;48;34195;31
5795169;5952938;379;26525;113;72;27066;119;104;35596;141;103;38594;55;34525;48;34418;31
5795170;5952938;377;26374;113;72;27004;165;140;32725;160;139;38996;55;33081;48;31198;31
5795171;5952938;376;26292;113;71;26907;165;139;32643;160;138;38915;57;33382;51;31499;32
5795172;5952938;380;26627;118;75;27049;165;144;32978;163;143;39250;58;33825;51;31941;32
5795173;5952938;384;26856;118;75;27049;165;147;33206;164;146;39478;58;33916;51;32032;32
5795174;5952938;381;26665;118;75;27049;165;145;33016;163;144;39288;58;33550;51;31666;32
5795175;5952938;380;26602;118;75;27049;165;144;32953;163;143;39225;58;33686;51;31803;32
5795176;5952938;426;29818;116;73;26860;193;155;58528;189;151;50540;59;33210;52;31327;33
5797069;5952938;365;25554;111;70;25922;143;110;35301;151;134;32678;-1;-1;-1;-1;-1
5797070;5952938;396;27723;111;70;25922;134;116;34022;147;115;40294;54;34008;48;33901;31
5797071;5952938;398;27840;113;72;27042;134;118;34139;147;117;40411;56;35408;50;35301;32
5797072;5952938;379;26535;113;72;27042;119;104;35592;141;103;38590;56;35124;49;35017;31
5797073;5952938;375;26250;113;72;27042;119;100;35307;136;99;38305;54;35209;48;35102;30
5797074;5952938;373;26132;112;71;26797;113;99;31929;136;98;38200;54;34073;47;33966;30
5797075;5952938;376;26341;113;72;27004;119;102;35411;136;101;38409;55;34406;48;34299;31
5797076;5952938;372;26057;113;71;26907;160;136;32408;157;135;38679;56;33028;49;31145;32
5797077;5952938;374;26183;113;71;26907;160;138;32534;159;137;38806;57;33461;51;31577;32
5797078;5952938;379;26517;118;75;27049;165;142;32868;160;141;39140;58;33998;51;32114;32
5797079;5952938;377;26424;118;75;27049;165;141;32775;160;140;39047;58;33835;51;31951;32
5797080;5952938;378;26469;118;75;27049;165;142;32820;160;141;39092;58;33045;51;31162;32
5797081;5952938;378;26455;118;75;27049;165;142;32806;160;141;39078;58;33665;51;31782;32
5797082;5952938;375;26249;116;73;26860;168;153;58392;168;149;50404;59;33197;52;31313;33
5798974;5952938;345;24181;107;67;24491;128;90;33928;134;114;31306;47;30151;41;30044;25
5798975;5952938;401;28083;120;76;28495;137;121;34383;157;120;40654;54;34355;48;34248;31
5798976;5952938;401;28078;120;76;28495;137;121;34377;157;120;40649;54;34243;48;34136;31
5798977;5952938;401;28085;113;72;27042;137;121;34384;157;120;40656;56;35448;49;35341;31
5798978;5952938;372;26065;111;70;26466;119;101;35130;136;100;38128;56;34919;49;34812;31
5798979;5952938;370;25888;111;70;26356;116;99;34953;136;98;37951;56;35277;50;35170;32
5798980;5952938;370;25888;111;70;26475;116;99;34954;136;98;37952;55;34437;48;34330;31
5798981;5952938;374;26160;112;71;26775;119;103;35225;141;102;38223;56;34825;49;34718;32
5798982;5952938;370;25889;113;71;26907;156;133;32240;154;132;38512;56;32889;49;31005;32
5798983;5952938;368;25763;113;71;26907;156;132;32114;152;131;38386;57;32829;50;30945;31
5798984;5952938;368;25756;115;73;26317;153;132;32107;152;131;38379;57;32820;50;30937;31
5798985;5952938;373;26121;115;73;26317;160;137;32472;157;136;38744;57;32712;50;30829;31
