from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5785640;5952921;454;31746;130;83;31626;166;153;45103;187;156;45103;58;38014;51;36328;34
5785641;5952921;435;30440;137;87;30608;174;156;45309;192;147;39250;60;38225;52;36539;34
5785642;5952921;436;30519;137;87;30608;177;158;45427;192;149;39367;60;38051;52;34590;34
5785643;5952921;440;30812;146;92;32668;187;162;45720;192;153;39660;60;40608;53;37146;34
5787544;5952921;447;31256;128;81;31087;165;146;44614;175;149;44614;57;37588;50;35903;33
5787545;5952921;448;31325;128;81;31087;165;147;44683;175;150;44683;57;37874;50;36189;33
5787546;5952921;451;31551;128;81;31087;166;150;44909;187;153;44909;60;37077;52;33616;33
5787547;5952921;433;30326;137;87;30608;181;163;45808;190;154;39748;60;37469;52;34007;33
5787548;5952921;430;30100;137;87;30608;178;159;45536;187;150;39476;60;37590;52;34128;33
5787549;5952921;432;30234;137;87;30608;181;164;45828;189;155;39768;60;37833;53;34371;34
5787550;5952921;469;32817;146;92;32668;203;164;56254;200;157;52741;60;40407;53;36945;34
5789447;5952921;414;28982;118;75;28988;124;107;35787;139;110;41847;53;35398;46;33713;30
5789448;5952921;418;29262;118;75;28991;124;107;35808;139;110;41867;53;35763;46;34078;30
5789449;5952921;423;29610;120;76;29681;124;108;35868;139;111;41928;54;36189;47;34504;31
5789450;5952921;450;31493;120;76;29681;166;150;44850;187;153;44850;54;36508;47;34822;31
5789451;5952921;450;31531;128;81;31087;166;150;44888;187;153;44888;57;37835;50;36150;33
5789452;5952921;425;29762;128;81;31087;180;158;42402;181;149;36343;59;36977;52;33515;33
5789453;5952921;426;29798;137;87;30608;178;158;42439;181;149;36379;60;37154;52;33692;33
5789454;5952921;427;29885;137;87;30608;178;159;42526;183;154;39758;60;37417;52;33956;33
5789455;5952921;429;30061;146;92;32701;184;162;42702;187;153;36642;60;37638;53;34177;34
5789456;5952921;467;32656;146;92;32701;197;162;56093;201;155;52580;66;40317;59;36855;40
5791353;5952921;422;29528;117;74;28549;127;112;36147;145;115;42207;53;34989;46;33303;30
5791354;5952921;419;29296;119;76;29320;124;109;35915;145;112;41975;54;35580;47;33894;31
5791355;5952921;419;29325;119;75;29233;118;104;35576;139;107;41636;54;35760;47;34075;30
5791356;5952921;422;29512;121;76;29615;124;109;35924;145;112;41984;55;36386;47;34700;31
5791357;5952921;423;29600;120;76;29681;127;111;35992;145;114;42052;54;36499;47;34814;31
5791358;5952921;424;29651;120;76;29681;175;156;42291;178;147;36231;54;36471;47;33010;31
5791359;5952921;421;29453;120;76;29681;169;153;42093;172;156;42093;59;36794;52;33333;33
5791360;5952921;422;29507;137;87;30608;172;154;42148;174;145;36088;59;37163;52;33701;33
5791361;5952921;427;29861;146;92;32701;180;159;42501;181;150;36442;59;37517;52;34055;33
5791362;5952921;431;30172;146;92;32701;184;163;42812;189;154;36752;60;37825;52;34363;34
5791363;5952921;466;32651;146;92;32701;197;162;56088;201;155;52575;66;40213;59;36751;40
5793258;5952921;427;29914;120;76;29794;139;117;36533;151;120;42593;55;36253;48;34568;31
5793259;5952921;423;29613;120;76;29738;132;113;36233;145;116;42292;54;36093;47;34408;31
5793260;5952921;424;29648;119;75;29324;132;114;36267;145;117;42327;54;36057;47;34371;31
5793261;5952921;419;29323;120;76;29401;124;107;35712;139;110;41772;54;35838;47;34152;30
5793262;5952921;417;29219;120;76;29444;124;107;35710;139;110;41770;55;36263;47;34577;31
5793263;5952921;418;29266;120;76;29444;132;112;35293;145;115;41352;55;37368;47;35683;31
5793264;5952921;417;29198;123;78;29155;169;150;41838;169;153;41838;59;36415;51;32954;33
5793265;5952921;418;29238;123;78;29093;169;150;41878;171;153;41878;59;36748;51;33286;33
5793266;5952921;418;29247;128;81;29138;169;150;41887;171;153;41887;59;36945;51;33483;33
5793267;5952921;429;30022;128;81;29138;184;161;42662;186;152;36602;59;37740;51;34278;33
5793268;5952921;435;30419;146;92;32701;193;170;43060;192;158;37000;60;37966;52;34505;34
5793269;5952921;465;32517;143;91;32221;209;172;56769;200;165;53256;65;36778;58;33317;39
5793270;5952921;462;32336;143;91;32221;203;169;56588;200;162;53076;65;39667;58;36206;39
5795164;5952921;428;29989;120;76;29738;139;118;36608;151;121;42668;55;36377;47;34692;31
5795165;5952921;430;30070;120;76;29738;139;120;36689;151;123;42749;55;38153;47;36468;31
5795166;5952921;429;30000;123;78;29131;139;119;36620;151;122;42679;58;38002;50;36317;33
5795167;5952921;414;28998;120;76;29368;124;108;35011;145;111;41070;55;36388;48;34703;31
5795168;5952921;414;28998;123;78;29155;124;108;35011;145;111;41071;56;36950;49;35265;32
5795169;5952921;415;29079;123;78;29155;124;110;35106;145;113;41165;56;37172;49;35487;32
5795170;5952921;413;28928;123;78;29093;169;146;41568;166;149;41568;56;36154;49;32692;32
5795171;5952921;412;28846;123;78;28996;169;145;41487;166;148;41487;59;36455;51;32993;33
5795172;5952921;417;29181;128;81;29138;169;149;41822;169;152;41822;59;36897;51;33436;33
5795173;5952921;420;29410;128;81;29138;169;153;42050;171;156;42050;59;36988;51;33527;33
5795174;5952921;417;29219;128;81;29138;169;150;41860;169;153;41860;59;36622;52;33161;33
5795175;5952921;417;29157;128;81;29138;169;149;41797;169;152;41797;59;36759;52;33297;33
5795176;5952921;462;32373;126;80;28949;203;170;56625;200;163;53112;60;36283;52;32821;34
5797069;5952921;400;28018;114;72;27858;155;115;34364;162;150;44645;-1;-1;-1;-1;-1
5797070;5952921;431;30187;114;72;27858;139;121;36806;151;124;42866;55;36655;48;34970;32
5797071;5952921;433;30304;123;78;29131;139;123;36923;151;126;42983;58;38055;50;36370;33
5797072;5952921;416;29089;123;78;29131;124;109;35102;145;112;41162;57;37772;50;36087;32
5797073;5952921;411;28804;123;78;29131;124;105;34817;139;108;40877;55;37857;48;36171;31
5797074;5952921;410;28686;122;77;28886;118;104;34713;139;107;40772;55;36721;48;35036;31
5797075;5952921;413;28895;123;78;29093;124;107;34921;139;110;40981;56;37054;49;35368;32
5797076;5952921;409;28611;123;78;28996;165;141;41251;163;144;41251;57;36101;50;32639;33
5797077;5952921;411;28738;123;78;28996;165;143;41378;165;146;41378;59;36533;51;33072;33
